payment_id,order_id,payment_status,approved_amount,approved_at
PAY01553,O01553,Success,2832.85,2026-05-08T13:11:00+09:00
PAY01554,O01554,Failed,0.00,2026-05-08T13:18:00+09:00
PAY01555,O01555,RetrySuccess,929.79,2026-05-08T13:25:00+09:00
PAY01556,O01556,RetrySuccess,376.28,2026-05-08T13:32:00+09:00
PAY01557,O01557,Success,342.65,2026-05-08T13:39:00+09:00
PAY01558,O01558,Failed,0.00,2026-05-08T13:46:00+09:00
PAY01559,O01559,Failed,0.00,2026-05-08T13:53:00+09:00
PAY01560,O01560,Success,121.66,2026-05-08T14:00:00+09:00
PAY01561,O01561,RetrySuccess,657.80,2026-05-08T14:07:00+09:00
PAY01562,O01562,RetrySuccess,3259.25,2026-05-08T14:14:00+09:00
PAY01563,O01563,RetrySuccess,2746.54,2026-05-08T14:21:00+09:00
PAY01564,O01564,RetrySuccess,882.00,2026-05-08T14:28:00+09:00
PAY01565,O01565,Success,824.74,2026-05-08T14:35:00+09:00
PAY01566,O01566,Failed,0.00,2026-05-08T14:42:00+09:00
PAY01567,O01567,Success,2167.23,2026-05-08T14:49:00+09:00
PAY01568,O01568,Failed,0.00,2026-05-08T14:56:00+09:00
PAY01569,O01569,Success,2513.72,2026-05-08T15:03:00+09:00
PAY01570,O01570,RetrySuccess,369.56,2026-05-08T15:10:00+09:00
PAY01571,O01571,Success,1627.18,2026-05-08T15:17:00+09:00
PAY01572,O01572,Success,172.08,2026-05-08T15:24:00+09:00
PAY01573,O01573,Failed,0.00,2026-05-08T15:31:00+09:00
PAY01574,O01574,Failed,0.00,2026-05-08T15:38:00+09:00
PAY01575,O01575,Failed,0.00,2026-05-08T15:45:00+09:00
PAY01576,O01576,Failed,0.00,2026-05-08T15:52:00+09:00
PAY01577,O01577,Success,3243.27,2026-05-08T15:59:00+09:00
PAY01578,O01578,RetrySuccess,2597.10,2026-05-08T16:06:00+09:00
PAY01579,O01579,Failed,0.00,2026-05-08T16:13:00+09:00
PAY01580,O01580,Failed,0.00,2026-05-08T16:20:00+09:00
PAY01581,O01581,Failed,0.00,2026-05-08T16:27:00+09:00
PAY01582,O01582,Success,891.68,2026-05-08T16:34:00+09:00
PAY01583,O01583,Failed,0.00,2026-05-08T16:41:00+09:00
PAY01584,O01584,RetrySuccess,2227.52,2026-05-08T16:48:00+09:00
PAY01585,O01585,Success,892.88,2026-05-08T16:55:00+09:00
PAY01586,O01586,Success,1410.45,2026-05-08T17:02:00+09:00
PAY01587,O01587,Success,1328.11,2026-05-08T17:09:00+09:00
PAY01588,O01588,RetrySuccess,4799.53,2026-05-08T17:16:00+09:00
PAY01589,O01589,RetrySuccess,1128.32,2026-05-08T17:23:00+09:00
PAY01590,O01590,RetrySuccess,1615.77,2026-05-08T17:30:00+09:00
PAY01591,O01591,Success,460.90,2026-05-08T17:37:00+09:00
PAY01592,O01592,Failed,0.00,2026-05-08T17:44:00+09:00
PAY01593,O01593,RetrySuccess,1263.10,2026-05-08T17:51:00+09:00
PAY01594,O01594,Success,2357.39,2026-05-08T17:58:00+09:00
PAY01595,O01595,Failed,0.00,2026-05-08T18:05:00+09:00
PAY01596,O01596,Failed,0.00,2026-05-08T18:12:00+09:00
PAY01597,O01597,RetrySuccess,2581.33,2026-05-08T18:19:00+09:00
PAY01598,O01598,Success,130.80,2026-05-08T18:26:00+09:00
PAY01599,O01599,Success,2596.64,2026-05-08T18:33:00+09:00
PAY01600,O01600,RetrySuccess,1209.72,2026-05-08T18:40:00+09:00
PAY01601,O01601,Success,3623.47,2026-05-08T18:47:00+09:00
PAY01602,O01602,Success,2261.82,2026-05-08T18:54:00+09:00
PAY01603,O01603,Failed,0.00,2026-05-08T19:01:00+09:00
PAY01604,O01604,Failed,0.00,2026-05-08T19:08:00+09:00
PAY01605,O01605,Failed,0.00,2026-05-08T19:15:00+09:00
PAY01606,O01606,RetrySuccess,2064.49,2026-05-08T19:22:00+09:00
PAY01607,O01607,Success,1698.71,2026-05-08T19:29:00+09:00
PAY01608,O01608,Success,993.02,2026-05-08T19:36:00+09:00
PAY01609,O01609,Success,3056.65,2026-05-08T19:43:00+09:00
PAY01610,O01610,Success,651.92,2026-05-08T19:50:00+09:00
PAY01611,O01611,Success,1263.29,2026-05-08T19:57:00+09:00
PAY01612,O01612,Success,1390.56,2026-05-08T20:04:00+09:00
PAY01613,O01613,Success,1828.02,2026-05-08T20:11:00+09:00
PAY01614,O01614,Success,3146.23,2026-05-08T20:18:00+09:00
PAY01615,O01615,Failed,0.00,2026-05-08T20:25:00+09:00
PAY01616,O01616,Success,1487.22,2026-05-08T20:32:00+09:00
PAY01617,O01617,Success,411.81,2026-05-08T20:39:00+09:00
PAY01618,O01618,Failed,0.00,2026-05-08T20:46:00+09:00
PAY01619,O01619,Success,549.44,2026-05-08T20:53:00+09:00
PAY01620,O01620,Failed,0.00,2026-05-08T21:00:00+09:00
PAY01621,O01621,Success,316.26,2026-05-08T21:07:00+09:00
PAY01622,O01622,Success,602.38,2026-05-08T21:14:00+09:00
PAY01623,O01623,Success,829.92,2026-05-08T21:21:00+09:00
PAY01624,O01624,Success,2669.32,2026-05-08T21:28:00+09:00
PAY01625,O01625,Failed,0.00,2026-05-08T21:35:00+09:00
PAY01626,O01626,RetrySuccess,1247.98,2026-05-08T21:42:00+09:00
PAY01627,O01627,Failed,0.00,2026-05-08T21:49:00+09:00
PAY01628,O01628,Failed,0.00,2026-05-08T21:56:00+09:00
PAY01629,O01629,Failed,0.00,2026-05-08T22:03:00+09:00
PAY01630,O01630,RetrySuccess,909.26,2026-05-08T22:10:00+09:00
PAY01631,O01631,Success,146.16,2026-05-08T22:17:00+09:00
PAY01632,O01632,Failed,0.00,2026-05-08T22:24:00+09:00
PAY01633,O01633,Success,2749.69,2026-05-08T22:31:00+09:00
PAY01634,O01634,Success,354.85,2026-05-08T22:38:00+09:00
PAY01635,O01635,Success,2574.27,2026-05-08T22:45:00+09:00
PAY01636,O01636,RetrySuccess,360.32,2026-05-08T22:52:00+09:00
PAY01637,O01637,Failed,0.00,2026-05-08T22:59:00+09:00
PAY01638,O01638,Success,1479.84,2026-05-08T23:06:00+09:00
PAY01639,O01639,Success,2210.26,2026-05-08T23:13:00+09:00
PAY01640,O01640,RetrySuccess,3066.42,2026-05-08T23:20:00+09:00
PAY01641,O01641,RetrySuccess,535.24,2026-05-08T23:27:00+09:00
PAY01642,O01642,RetrySuccess,621.74,2026-05-08T23:34:00+09:00
PAY01643,O01643,Failed,0.00,2026-05-08T23:41:00+09:00
PAY01644,O01644,Success,1568.25,2026-05-08T23:48:00+09:00
PAY01645,O01645,Failed,0.00,2026-05-08T23:55:00+09:00
PAY01646,O01646,RetrySuccess,1348.08,2026-05-09T00:02:00+09:00
PAY01647,O01647,Failed,0.00,2026-05-09T00:09:00+09:00
PAY01648,O01648,RetrySuccess,887.98,2026-05-09T00:16:00+09:00
PAY01649,O01649,Failed,0.00,2026-05-09T00:23:00+09:00
PAY01650,O01650,Failed,0.00,2026-05-09T00:30:00+09:00
PAY01651,O01651,Failed,0.00,2026-05-09T00:37:00+09:00
PAY01652,O01652,Failed,0.00,2026-05-09T00:44:00+09:00
PAY01653,O01653,Success,1796.10,2026-05-09T00:51:00+09:00
PAY01654,O01654,Success,715.65,2026-05-09T00:58:00+09:00
PAY01655,O01655,Failed,0.00,2026-05-09T01:05:00+09:00
PAY01656,O01656,RetrySuccess,1329.85,2026-05-09T01:12:00+09:00
PAY01657,O01657,Success,1281.00,2026-05-09T01:19:00+09:00
PAY01658,O01658,Success,774.59,2026-05-09T01:26:00+09:00
PAY01659,O01659,Success,523.90,2026-05-09T01:33:00+09:00
PAY01660,O01660,RetrySuccess,293.33,2026-05-09T01:40:00+09:00
PAY01661,O01661,Failed,0.00,2026-05-09T01:47:00+09:00
PAY01662,O01662,Success,964.47,2026-05-09T01:54:00+09:00
PAY01663,O01663,RetrySuccess,1270.40,2026-05-09T02:01:00+09:00
PAY01664,O01664,RetrySuccess,468.68,2026-05-09T02:08:00+09:00
PAY01665,O01665,Failed,0.00,2026-05-09T02:15:00+09:00
PAY01666,O01666,Success,451.56,2026-05-09T02:22:00+09:00
PAY01667,O01667,Failed,0.00,2026-05-09T02:29:00+09:00
PAY01668,O01668,RetrySuccess,1088.17,2026-05-09T02:36:00+09:00
PAY01669,O01669,Success,836.69,2026-05-09T02:43:00+09:00
PAY01670,O01670,RetrySuccess,372.57,2026-05-09T02:50:00+09:00
PAY01671,O01671,Failed,0.00,2026-05-09T02:57:00+09:00
PAY01672,O01672,Failed,0.00,2026-05-09T03:04:00+09:00
PAY01673,O01673,RetrySuccess,3116.18,2026-05-09T03:11:00+09:00
PAY01674,O01674,Success,3597.34,2026-05-09T03:18:00+09:00
PAY01675,O01675,Success,1879.99,2026-05-09T03:25:00+09:00
PAY01676,O01676,Failed,0.00,2026-05-09T03:32:00+09:00
PAY01677,O01677,Success,1684.13,2026-05-09T03:39:00+09:00
PAY01678,O01678,Success,1412.39,2026-05-09T03:46:00+09:00
PAY01679,O01679,Failed,0.00,2026-05-09T03:53:00+09:00
PAY01680,O01680,Success,1220.81,2026-05-09T04:00:00+09:00
PAY01681,O01681,RetrySuccess,868.17,2026-05-09T04:07:00+09:00
PAY01682,O01682,Success,1721.63,2026-05-09T04:14:00+09:00
PAY01683,O01683,RetrySuccess,439.98,2026-05-09T04:21:00+09:00
PAY01684,O01684,Failed,0.00,2026-05-09T04:28:00+09:00
PAY01685,O01685,Success,1690.86,2026-05-09T04:35:00+09:00
PAY01686,O01686,RetrySuccess,302.53,2026-05-09T04:42:00+09:00
PAY01687,O01687,Failed,0.00,2026-05-09T04:49:00+09:00
PAY01688,O01688,Failed,0.00,2026-05-09T04:56:00+09:00
PAY01689,O01689,Failed,0.00,2026-05-09T05:03:00+09:00
PAY01690,O01690,RetrySuccess,1544.80,2026-05-09T05:10:00+09:00
PAY01691,O01691,Success,2728.38,2026-05-09T05:17:00+09:00
PAY01692,O01692,Failed,0.00,2026-05-09T05:24:00+09:00
PAY01693,O01693,Failed,0.00,2026-05-09T05:31:00+09:00
PAY01694,O01694,Success,1292.16,2026-05-09T05:38:00+09:00
PAY01695,O01695,Failed,0.00,2026-05-09T05:45:00+09:00
PAY01696,O01696,Success,2764.15,2026-05-09T05:52:00+09:00
PAY01697,O01697,Success,3248.88,2026-05-09T05:59:00+09:00
PAY01698,O01698,Failed,0.00,2026-05-09T06:06:00+09:00
PAY01699,O01699,Success,249.28,2026-05-09T06:13:00+09:00
PAY01700,O01700,Success,2796.72,2026-05-09T06:20:00+09:00
PAY01701,O01701,Failed,0.00,2026-05-09T06:27:00+09:00
PAY01702,O01702,RetrySuccess,625.21,2026-05-09T06:34:00+09:00
PAY01703,O01703,Success,2111.53,2026-05-09T06:41:00+09:00
PAY01704,O01704,Failed,0.00,2026-05-09T06:48:00+09:00
PAY01705,O01705,RetrySuccess,1182.75,2026-05-09T06:55:00+09:00
PAY01706,O01706,Success,1328.60,2026-05-09T07:02:00+09:00
PAY01707,O01707,Failed,0.00,2026-05-09T07:09:00+09:00
PAY01708,O01708,Success,2077.95,2026-05-09T07:16:00+09:00
PAY01709,O01709,RetrySuccess,2603.71,2026-05-09T07:23:00+09:00
PAY01710,O01710,Success,3581.08,2026-05-09T07:30:00+09:00
PAY01711,O01711,Failed,0.00,2026-05-09T07:37:00+09:00
PAY01712,O01712,Failed,0.00,2026-05-09T07:44:00+09:00
PAY01713,O01713,Failed,0.00,2026-05-09T07:51:00+09:00
PAY01714,O01714,Failed,0.00,2026-05-09T07:58:00+09:00
PAY01715,O01715,RetrySuccess,338.19,2026-05-09T08:05:00+09:00
PAY01716,O01716,Success,2117.59,2026-05-09T08:12:00+09:00
PAY01717,O01717,Failed,0.00,2026-05-09T08:19:00+09:00
PAY01718,O01718,Success,454.13,2026-05-09T08:26:00+09:00
PAY01719,O01719,Success,2721.42,2026-05-09T08:33:00+09:00
PAY01720,O01720,Success,1944.56,2026-05-09T08:40:00+09:00
PAY01721,O01721,RetrySuccess,212.80,2026-05-09T08:47:00+09:00
PAY01722,O01722,Failed,0.00,2026-05-09T08:54:00+09:00
PAY01723,O01723,Success,4064.09,2026-05-09T09:01:00+09:00
PAY01724,O01724,Failed,0.00,2026-05-09T09:08:00+09:00
PAY01725,O01725,Success,2302.62,2026-05-09T09:15:00+09:00
PAY01726,O01726,Failed,0.00,2026-05-09T09:22:00+09:00
PAY01727,O01727,Success,3844.84,2026-05-09T09:29:00+09:00
PAY01728,O01728,Success,2145.32,2026-05-09T09:36:00+09:00
PAY01729,O01729,RetrySuccess,1615.87,2026-05-09T09:43:00+09:00
PAY01730,O01730,Failed,0.00,2026-05-09T09:50:00+09:00
PAY01731,O01731,RetrySuccess,1741.94,2026-05-09T09:57:00+09:00
PAY01732,O01732,RetrySuccess,1611.64,2026-05-09T10:04:00+09:00
PAY01733,O01733,RetrySuccess,301.79,2026-05-09T10:11:00+09:00
PAY01734,O01734,Failed,0.00,2026-05-09T10:18:00+09:00
PAY01735,O01735,Success,892.68,2026-05-09T10:25:00+09:00
PAY01736,O01736,Failed,0.00,2026-05-09T10:32:00+09:00
PAY01737,O01737,Failed,0.00,2026-05-09T10:39:00+09:00
PAY01738,O01738,RetrySuccess,3652.24,2026-05-09T10:46:00+09:00
PAY01739,O01739,Failed,0.00,2026-05-09T10:53:00+09:00
PAY01740,O01740,RetrySuccess,2868.39,2026-05-09T11:00:00+09:00
PAY01741,O01741,Success,396.57,2026-05-09T11:07:00+09:00
PAY01742,O01742,Success,670.07,2026-05-09T11:14:00+09:00
PAY01743,O01743,RetrySuccess,2368.24,2026-05-09T11:21:00+09:00
PAY01744,O01744,Success,874.23,2026-05-09T11:28:00+09:00
PAY01745,O01745,Success,1101.30,2026-05-09T11:35:00+09:00
PAY01746,O01746,Failed,0.00,2026-05-09T11:42:00+09:00
PAY01747,O01747,Failed,0.00,2026-05-09T11:49:00+09:00
PAY01748,O01748,Success,3373.56,2026-05-09T11:56:00+09:00
PAY01749,O01749,Failed,0.00,2026-05-09T12:03:00+09:00
PAY01750,O01750,RetrySuccess,409.78,2026-05-09T12:10:00+09:00
PAY01751,O01751,RetrySuccess,288.38,2026-05-09T12:17:00+09:00
PAY01752,O01752,RetrySuccess,419.14,2026-05-09T12:24:00+09:00
PAY01753,O01753,Success,1153.69,2026-05-09T12:31:00+09:00
PAY01754,O01754,Success,901.98,2026-05-09T12:38:00+09:00
PAY01755,O01755,Success,1144.45,2026-05-09T12:45:00+09:00
PAY01756,O01756,Failed,0.00,2026-05-09T12:52:00+09:00
PAY01757,O01757,Failed,0.00,2026-05-09T12:59:00+09:00
PAY01758,O01758,RetrySuccess,2863.28,2026-05-09T13:06:00+09:00
PAY01759,O01759,Success,2262.27,2026-05-09T13:13:00+09:00
PAY01760,O01760,Success,727.26,2026-05-09T13:20:00+09:00
PAY01761,O01761,RetrySuccess,3205.43,2026-05-09T13:27:00+09:00
PAY01762,O01762,Failed,0.00,2026-05-09T13:34:00+09:00
PAY01763,O01763,Success,1609.49,2026-05-09T13:41:00+09:00
PAY01764,O01764,Success,800.96,2026-05-09T13:48:00+09:00
PAY01765,O01765,Failed,0.00,2026-05-09T13:55:00+09:00
PAY01766,O01766,Failed,0.00,2026-05-09T14:02:00+09:00
PAY01767,O01767,Failed,0.00,2026-05-09T14:09:00+09:00
PAY01768,O01768,Success,258.74,2026-05-09T14:16:00+09:00
PAY01769,O01769,Success,3283.47,2026-05-09T14:23:00+09:00
PAY01770,O01770,RetrySuccess,544.94,2026-05-09T14:30:00+09:00
PAY01771,O01771,Failed,0.00,2026-05-09T14:37:00+09:00
PAY01772,O01772,Success,101.00,2026-05-09T14:44:00+09:00
PAY01773,O01773,Success,1678.13,2026-05-09T14:51:00+09:00
PAY01774,O01774,Success,1218.86,2026-05-09T14:58:00+09:00
PAY01775,O01775,Failed,0.00,2026-05-09T15:05:00+09:00
PAY01776,O01776,Success,775.54,2026-05-09T15:12:00+09:00
PAY01777,O01777,Success,486.47,2026-05-09T15:19:00+09:00
PAY01778,O01778,Failed,0.00,2026-05-09T15:26:00+09:00
PAY01779,O01779,Failed,0.00,2026-05-09T15:33:00+09:00
PAY01780,O01780,Failed,0.00,2026-05-09T15:40:00+09:00
PAY01781,O01781,Success,1751.61,2026-05-09T15:47:00+09:00
PAY01782,O01782,RetrySuccess,1672.80,2026-05-09T15:54:00+09:00
PAY01783,O01783,Success,1172.85,2026-05-09T16:01:00+09:00
PAY01784,O01784,Success,2935.88,2026-05-09T16:08:00+09:00
PAY01785,O01785,Success,1743.53,2026-05-09T16:15:00+09:00
PAY01786,O01786,Failed,0.00,2026-05-09T16:22:00+09:00
PAY01787,O01787,Success,736.99,2026-05-09T16:29:00+09:00
PAY01788,O01788,Success,341.40,2026-05-09T16:36:00+09:00
PAY01789,O01789,Success,838.84,2026-05-09T16:43:00+09:00
PAY01790,O01790,Failed,0.00,2026-05-09T16:50:00+09:00
PAY01791,O01791,Failed,0.00,2026-05-09T16:57:00+09:00
PAY01792,O01792,Success,1069.76,2026-05-09T17:04:00+09:00
PAY01793,O01793,Success,2462.34,2026-05-09T17:11:00+09:00
PAY01794,O01794,Success,4092.69,2026-05-09T17:18:00+09:00
PAY01795,O01795,Success,708.09,2026-05-09T17:25:00+09:00
PAY01796,O01796,RetrySuccess,540.50,2026-05-09T17:32:00+09:00
PAY01797,O01797,Success,983.25,2026-05-09T17:39:00+09:00
PAY01798,O01798,Success,1097.74,2026-05-09T17:46:00+09:00
PAY01799,O01799,RetrySuccess,975.33,2026-05-09T17:53:00+09:00
PAY01800,O01800,Failed,0.00,2026-05-09T18:00:00+09:00
PAY01801,O01801,Success,1675.91,2026-05-09T18:07:00+09:00
PAY01802,O01802,Failed,0.00,2026-05-09T18:14:00+09:00
PAY01803,O01803,Failed,0.00,2026-05-09T18:21:00+09:00
PAY01804,O01804,Success,407.20,2026-05-09T18:28:00+09:00
PAY01805,O01805,Failed,0.00,2026-05-09T18:35:00+09:00
PAY01806,O01806,Failed,0.00,2026-05-09T18:42:00+09:00
PAY01807,O01807,RetrySuccess,1207.21,2026-05-09T18:49:00+09:00
PAY01808,O01808,Success,1309.15,2026-05-09T18:56:00+09:00
PAY01809,O01809,Success,800.32,2026-05-09T19:03:00+09:00
PAY01810,O01810,Success,2669.58,2026-05-09T19:10:00+09:00
PAY01811,O01811,RetrySuccess,2066.53,2026-05-09T19:17:00+09:00
PAY01812,O01812,Success,582.80,2026-05-09T19:24:00+09:00
PAY01813,O01813,Success,3886.33,2026-05-09T19:31:00+09:00
PAY01814,O01814,Success,3783.50,2026-05-09T19:38:00+09:00
PAY01815,O01815,Success,205.70,2026-05-09T19:45:00+09:00
PAY01816,O01816,Success,787.22,2026-05-09T19:52:00+09:00
PAY01817,O01817,RetrySuccess,2944.16,2026-05-09T19:59:00+09:00
PAY01818,O01818,Success,917.76,2026-05-09T20:06:00+09:00
PAY01819,O01819,Success,1016.68,2026-05-09T20:13:00+09:00
PAY01820,O01820,Success,642.64,2026-05-09T20:20:00+09:00
PAY01821,O01821,RetrySuccess,2485.40,2026-05-09T20:27:00+09:00
PAY01822,O01822,Failed,0.00,2026-05-09T20:34:00+09:00
PAY01823,O01823,RetrySuccess,1236.69,2026-05-09T20:41:00+09:00
PAY01824,O01824,RetrySuccess,1659.42,2026-05-09T20:48:00+09:00
PAY01825,O01825,Success,633.21,2026-05-09T20:55:00+09:00
PAY01826,O01826,RetrySuccess,1114.90,2026-05-09T21:02:00+09:00
PAY01827,O01827,Success,1000.83,2026-05-09T21:09:00+09:00
PAY01828,O01828,Success,987.95,2026-05-09T21:16:00+09:00
PAY01829,O01829,Success,4683.86,2026-05-09T21:23:00+09:00
PAY01830,O01830,RetrySuccess,989.24,2026-05-09T21:30:00+09:00
PAY01831,O01831,Success,333.80,2026-05-09T21:37:00+09:00
PAY01832,O01832,Failed,0.00,2026-05-09T21:44:00+09:00
PAY01833,O01833,Failed,0.00,2026-05-09T21:51:00+09:00
PAY01834,O01834,Failed,0.00,2026-05-09T21:58:00+09:00
PAY01835,O01835,RetrySuccess,269.85,2026-05-09T22:05:00+09:00
PAY01836,O01836,RetrySuccess,2366.03,2026-05-09T22:12:00+09:00
PAY01837,O01837,RetrySuccess,521.12,2026-05-09T22:19:00+09:00
PAY01838,O01838,Success,2649.67,2026-05-09T22:26:00+09:00
PAY01839,O01839,Success,3703.47,2026-05-09T22:33:00+09:00
PAY01840,O01840,Success,2645.48,2026-05-09T22:40:00+09:00
PAY01841,O01841,Success,3302.18,2026-05-09T22:47:00+09:00
PAY01842,O01842,Success,1310.09,2026-05-09T22:54:00+09:00
PAY01843,O01843,Failed,0.00,2026-05-09T23:01:00+09:00
PAY01844,O01844,Failed,0.00,2026-05-09T23:08:00+09:00
PAY01845,O01845,Success,4236.13,2026-05-09T23:15:00+09:00
PAY01846,O01846,Success,1999.65,2026-05-09T23:22:00+09:00
PAY01847,O01847,Failed,0.00,2026-05-09T23:29:00+09:00
PAY01848,O01848,Success,1221.34,2026-05-09T23:36:00+09:00
PAY01849,O01849,Success,3188.49,2026-05-09T23:43:00+09:00
PAY01850,O01850,Failed,0.00,2026-05-09T23:50:00+09:00
PAY01851,O01851,RetrySuccess,3059.88,2026-05-09T23:57:00+09:00
PAY01852,O01852,RetrySuccess,772.84,2026-05-10T00:04:00+09:00
PAY01853,O01853,Success,1532.09,2026-05-10T00:11:00+09:00
PAY01854,O01854,RetrySuccess,3743.01,2026-05-10T00:18:00+09:00
PAY01855,O01855,Success,1102.28,2026-05-10T00:25:00+09:00
PAY01856,O01856,Success,625.66,2026-05-10T00:32:00+09:00
PAY01857,O01857,RetrySuccess,595.65,2026-05-10T00:39:00+09:00
PAY01858,O01858,Success,2301.76,2026-05-10T00:46:00+09:00
PAY01859,O01859,Success,558.06,2026-05-10T00:53:00+09:00
PAY01860,O01860,Failed,0.00,2026-05-10T01:00:00+09:00
PAY01861,O01861,RetrySuccess,705.79,2026-05-10T01:07:00+09:00
PAY01862,O01862,Failed,0.00,2026-05-10T01:14:00+09:00
PAY01863,O01863,Failed,0.00,2026-05-10T01:21:00+09:00
PAY01864,O01864,Failed,0.00,2026-05-10T01:28:00+09:00
PAY01865,O01865,Success,648.93,2026-05-10T01:35:00+09:00
PAY01866,O01866,Success,2799.63,2026-05-10T01:42:00+09:00
PAY01867,O01867,Success,983.43,2026-05-10T01:49:00+09:00
PAY01868,O01868,Success,4113.94,2026-05-10T01:56:00+09:00
PAY01869,O01869,Success,2410.09,2026-05-10T02:03:00+09:00
PAY01870,O01870,Success,1423.44,2026-05-10T02:10:00+09:00
PAY01871,O01871,Success,2624.04,2026-05-10T02:17:00+09:00
PAY01872,O01872,Failed,0.00,2026-05-10T02:24:00+09:00
PAY01873,O01873,Failed,0.00,2026-05-10T02:31:00+09:00
PAY01874,O01874,Failed,0.00,2026-05-10T02:38:00+09:00
PAY01875,O01875,Failed,0.00,2026-05-10T02:45:00+09:00
PAY01876,O01876,RetrySuccess,1999.44,2026-05-10T02:52:00+09:00
PAY01877,O01877,Success,2389.20,2026-05-10T02:59:00+09:00
PAY01878,O01878,Success,3267.98,2026-05-10T03:06:00+09:00
PAY01879,O01879,Success,136.46,2026-05-10T03:13:00+09:00
PAY01880,O01880,Success,64.32,2026-05-10T03:20:00+09:00
PAY01881,O01881,Success,2091.94,2026-05-10T03:27:00+09:00
PAY01882,O01882,Success,718.88,2026-05-10T03:34:00+09:00
PAY01883,O01883,Failed,0.00,2026-05-10T03:41:00+09:00
PAY01884,O01884,Failed,0.00,2026-05-10T03:48:00+09:00
PAY01885,O01885,Success,1458.08,2026-05-10T03:55:00+09:00
PAY01886,O01886,Success,1026.94,2026-05-10T04:02:00+09:00
PAY01887,O01887,Failed,0.00,2026-05-10T04:09:00+09:00
PAY01888,O01888,RetrySuccess,1689.78,2026-05-10T04:16:00+09:00
PAY01889,O01889,Success,2599.76,2026-05-10T04:23:00+09:00
PAY01890,O01890,RetrySuccess,651.60,2026-05-10T04:30:00+09:00
PAY01891,O01891,RetrySuccess,3684.32,2026-05-10T04:37:00+09:00
PAY01892,O01892,Success,422.72,2026-05-10T04:44:00+09:00
PAY01893,O01893,Failed,0.00,2026-05-10T04:51:00+09:00
PAY01894,O01894,Failed,0.00,2026-05-10T04:58:00+09:00
PAY01895,O01895,Failed,0.00,2026-05-10T05:05:00+09:00
PAY01896,O01896,RetrySuccess,4311.46,2026-05-10T05:12:00+09:00
PAY01897,O01897,Failed,0.00,2026-05-10T05:19:00+09:00
PAY01898,O01898,RetrySuccess,2267.93,2026-05-10T05:26:00+09:00
PAY01899,O01899,Success,650.66,2026-05-10T05:33:00+09:00
PAY01900,O01900,Success,1389.08,2026-05-10T05:40:00+09:00
PAY01901,O01901,Success,1658.92,2026-05-10T05:47:00+09:00
PAY01902,O01902,Success,63.88,2026-05-10T05:54:00+09:00
PAY01903,O01903,Success,2642.51,2026-05-10T06:01:00+09:00
PAY01904,O01904,Failed,0.00,2026-05-10T06:08:00+09:00
PAY01905,O01905,Success,2330.02,2026-05-10T06:15:00+09:00
PAY01906,O01906,Success,5049.64,2026-05-10T06:22:00+09:00
PAY01907,O01907,Failed,0.00,2026-05-10T06:29:00+09:00
PAY01908,O01908,Success,396.74,2026-05-10T06:36:00+09:00
PAY01909,O01909,RetrySuccess,919.46,2026-05-10T06:43:00+09:00
PAY01910,O01910,Success,3203.07,2026-05-10T06:50:00+09:00
PAY01911,O01911,Failed,0.00,2026-05-10T06:57:00+09:00
PAY01912,O01912,Success,1944.64,2026-05-10T07:04:00+09:00
PAY01913,O01913,Failed,0.00,2026-05-10T07:11:00+09:00
PAY01914,O01914,RetrySuccess,928.11,2026-05-10T07:18:00+09:00
PAY01915,O01915,Success,1996.80,2026-05-10T07:25:00+09:00
PAY01916,O01916,Success,2609.89,2026-05-10T07:32:00+09:00
PAY01917,O01917,Success,328.11,2026-05-10T07:39:00+09:00
PAY01918,O01918,Failed,0.00,2026-05-10T07:46:00+09:00
PAY01919,O01919,Failed,0.00,2026-05-10T07:53:00+09:00
PAY01920,O01920,Failed,0.00,2026-05-10T08:00:00+09:00
PAY01921,O01921,Success,3334.80,2026-05-10T08:07:00+09:00
PAY01922,O01922,Success,286.64,2026-05-10T08:14:00+09:00
PAY01923,O01923,Success,699.07,2026-05-10T08:21:00+09:00
PAY01924,O01924,Success,945.72,2026-05-10T08:28:00+09:00
PAY01925,O01925,RetrySuccess,3738.91,2026-05-10T08:35:00+09:00
PAY01926,O01926,Failed,0.00,2026-05-10T08:42:00+09:00
PAY01927,O01927,RetrySuccess,106.27,2026-05-10T08:49:00+09:00
PAY01928,O01928,Success,912.19,2026-05-10T08:56:00+09:00
PAY01929,O01929,Failed,0.00,2026-05-10T09:03:00+09:00
PAY01930,O01930,Failed,0.00,2026-05-10T09:10:00+09:00
PAY01931,O01931,Success,589.34,2026-05-10T09:17:00+09:00
PAY01932,O01932,RetrySuccess,406.73,2026-05-10T09:24:00+09:00
PAY01933,O01933,Success,420.80,2026-05-10T09:31:00+09:00
PAY01934,O01934,Failed,0.00,2026-05-10T09:38:00+09:00
PAY01935,O01935,RetrySuccess,1226.53,2026-05-10T09:45:00+09:00
PAY01936,O01936,Success,4373.37,2026-05-10T09:52:00+09:00
PAY01937,O01937,Failed,0.00,2026-05-10T09:59:00+09:00
PAY01938,O01938,RetrySuccess,1130.80,2026-05-10T10:06:00+09:00
PAY01939,O01939,Success,212.18,2026-05-10T10:13:00+09:00
PAY01940,O01940,Success,1230.61,2026-05-10T10:20:00+09:00
PAY01941,O01941,Failed,0.00,2026-05-10T10:27:00+09:00
PAY01942,O01942,Success,1625.96,2026-05-10T10:34:00+09:00
