order_id,customer_id,channel_id,order_date,order_status,gross_amount,discount_applied,net_amount,order_value,currency
O01207,C00728,CH0003,2026-05-12,Completed,3494.04,166.48,3327.56,3327.56,KRW
O01208,C00728,CH0003,2026-06-18,Completed,1851.29,96.65,1754.64,1754.64,KRW
O01209,C00729,CH0003,2026-06-03,Completed,2063.05,470.53,1592.52,1592.52,KRW
O01210,C00730,CH0001,2026-05-28,Completed,547.88,129.98,417.90,417.90,KRW
O01211,C00731,CH0002,2026-05-18,Completed,4165.19,187.79,3977.40,3977.40,KRW
O01212,C00732,CH0003,2026-06-18,Completed,223.68,31.05,192.63,192.63,KRW
O01213,C00732,CH0002,2026-06-16,Completed,1642.47,141.41,1501.06,1501.06,KRW
O01214,C00733,CH0004,2026-06-01,Completed,3987.78,968.47,3019.31,3019.31,KRW
O01215,C00734,CH0001,2026-06-29,Completed,1600.16,41.19,1558.97,1558.97,KRW
O01216,C00735,CH0004,2026-06-15,Completed,729.45,71.35,658.10,658.10,KRW
O01217,C00735,CH0003,2026-05-24,Completed,2766.99,447.07,2319.92,2319.92,KRW
O01218,C00735,CH0003,2026-06-21,Completed,2371.94,119.34,2252.60,2252.60,KRW
O01219,C00736,CH0001,2026-06-06,Completed,507.78,83.81,423.97,423.97,KRW
O01220,C00736,CH0001,2026-05-10,Completed,3379.36,185.61,3193.75,3193.75,KRW
O01221,C00737,CH0003,2026-06-22,Completed,2633.86,666.63,1967.23,1967.23,KRW
O01222,C00738,CH0002,2026-05-29,Completed,1468.57,15.32,1453.25,1453.25,KRW
O01223,C00739,CH0003,2026-05-13,Cancelled,1060.98,136.75,924.23,924.23,KRW
O01224,C00740,CH0003,2026-06-19,Cancelled,747.28,178.66,568.62,568.62,KRW
O01225,C00740,CH0004,2026-05-01,Cancelled,948.45,140.38,808.07,808.07,KRW
O01226,C00740,CH0004,2026-05-12,Completed,2247.57,109.86,2137.71,2137.71,KRW
O01227,C00741,CH0002,2026-05-02,Completed,502.81,71.90,430.91,430.91,KRW
O01228,C00742,CH0004,2026-05-12,Completed,772.12,37.85,734.27,734.27,KRW
O01229,C00742,CH0004,2026-05-10,Completed,1110.54,28.65,1081.89,1081.89,KRW
O01230,C00743,CH0002,2026-06-27,Completed,4090.69,389.72,3700.97,3700.97,KRW
O01231,C00743,CH0002,2026-06-04,Completed,2141.65,92.91,2048.74,2048.74,KRW
O01232,C00744,CH0003,2026-06-10,Completed,1718.01,37.38,1680.63,1680.63,KRW
O01233,C00745,CH0003,2026-05-26,Completed,3003.88,673.21,2330.67,2330.67,KRW
O01234,C00746,CH0004,2026-05-10,Completed,1002.26,261.27,740.99,740.99,KRW
O01235,C00747,CH0002,2026-06-12,Completed,1554.52,265.91,1288.61,1288.61,KRW
O01236,C00747,CH0003,2026-05-08,Completed,2885.16,320.19,2564.97,2564.97,KRW
O01237,C00747,CH0003,2026-06-06,Cancelled,1224.21,185.21,1039.00,1039.00,KRW
O01238,C00748,CH0003,2026-05-07,Completed,1387.74,386.49,1001.25,1001.25,KRW
O01239,C00749,CH0001,2026-06-04,Completed,3440.91,335.84,3105.07,3105.07,KRW
O01240,C00750,CH0004,2026-05-09,Completed,228.96,32.53,196.43,196.43,KRW
O01241,C00750,CH0004,2026-05-29,Completed,4886.06,274.28,4611.78,4611.78,KRW
O01242,C00750,CH0003,2026-06-20,Completed,1002.62,143.47,859.15,859.15,KRW
O01243,C00751,CH0001,2026-05-26,Completed,1391.20,0.53,1390.67,1390.67,KRW
O01244,C00751,CH0003,2026-05-27,Completed,1924.84,7.95,1916.89,1916.89,KRW
O01245,C00752,CH0003,2026-05-13,Completed,1950.85,205.13,1745.72,1745.72,KRW
O01246,C00752,CH0002,2026-05-16,Completed,1823.51,189.84,1633.67,1633.67,KRW
O01247,C00753,CH0002,2026-06-24,Completed,708.28,154.12,554.16,554.16,KRW
O01248,C00754,CH0002,2026-05-24,Completed,2608.24,732.78,1875.46,1875.46,KRW
O01249,C00755,CH0001,2026-05-13,Completed,644.34,29.55,614.79,614.79,KRW
O01250,C00755,CH0001,2026-05-02,Completed,2455.23,413.33,2041.90,2041.90,KRW
O01251,C00756,CH0003,2026-05-27,Completed,599.97,27.77,572.20,572.20,KRW
O01252,C00756,CH0004,2026-05-27,Completed,1668.11,380.73,1287.38,1287.38,KRW
O01253,C00756,CH0003,2026-05-23,Completed,1767.34,203.04,1564.30,1564.30,KRW
O01254,C00757,CH0002,2026-06-27,Completed,995.74,283.31,712.43,712.43,KRW
O01255,C00758,CH0004,2026-05-10,Completed,495.06,24.92,470.14,470.14,KRW
O01256,C00758,CH0003,2026-06-13,Completed,3585.40,160.86,3424.54,3424.54,KRW
O01257,C00759,CH0002,2026-05-15,Completed,1059.46,29.58,1029.88,1029.88,KRW
O01258,C00760,CH0004,2026-05-04,Cancelled,4093.28,66.87,4026.41,4026.41,KRW
O01259,C00760,CH0004,2026-06-11,Completed,1126.51,261.88,864.63,864.63,KRW
O01260,C00761,CH0002,2026-06-01,Completed,2032.89,102.80,1930.09,1930.09,KRW
O01261,C00762,CH0004,2026-05-18,Completed,416.85,63.65,353.20,353.20,KRW
O01262,C00762,CH0001,2026-05-13,Completed,1548.42,158.24,1390.18,1390.18,KRW
O01263,C00763,CH0004,2026-06-23,Completed,425.37,118.20,307.17,307.17,KRW
O01264,C00764,CH0004,2026-05-11,Completed,1634.76,150.51,1484.25,1484.25,KRW
O01265,C00765,CH0002,2026-06-24,Completed,2663.07,713.69,1949.38,1949.38,KRW
O01266,C00766,CH0004,2026-05-02,Completed,1493.44,385.93,1107.51,1107.51,KRW
O01267,C00767,CH0002,2026-05-31,Completed,3869.01,565.56,3303.45,3303.45,KRW
O01268,C00768,CH0001,2026-05-18,Completed,2602.38,287.82,2314.56,2314.56,KRW
O01269,C00769,CH0001,2026-06-09,Completed,3894.63,391.36,3503.27,3503.27,KRW
O01270,C00770,CH0004,2026-06-11,Completed,4736.76,1307.28,3429.48,3429.48,KRW
O01271,C00771,CH0002,2026-05-16,Completed,2166.30,321.85,1844.45,1844.45,KRW
O01272,C00771,CH0004,2026-05-01,Completed,2193.73,109.84,2083.89,2083.89,KRW
O01273,C00772,CH0001,2026-06-10,Completed,1421.25,16.21,1405.04,1405.04,KRW
O01274,C00772,CH0002,2026-05-07,Completed,2068.78,230.11,1838.67,1838.67,KRW
O01275,C00772,CH0001,2026-05-19,Completed,1801.49,201.73,1599.76,1599.76,KRW
O01276,C00773,CH0002,2026-06-17,Completed,5076.38,72.89,5003.49,5003.49,KRW
O01277,C00773,CH0004,2026-06-08,Completed,611.30,33.18,578.12,578.12,KRW
O01278,C00774,CH0003,2026-06-29,Completed,1301.68,21.04,1280.64,1280.64,KRW
O01279,C00775,CH0003,2026-05-08,Completed,1108.64,152.46,956.18,956.18,KRW
O01280,C00776,CH0002,2026-05-15,Completed,1019.64,1.09,1018.55,1018.55,KRW
O01281,C00776,CH0001,2026-06-01,Completed,60.42,2.61,57.81,57.81,KRW
O01282,C00777,CH0004,2026-06-24,Cancelled,2858.23,284.26,2573.97,2573.97,KRW
O01283,C00778,CH0001,2026-05-17,Completed,2433.63,603.95,1829.68,1829.68,KRW
O01284,C00779,CH0003,2026-05-08,Completed,2143.95,488.76,1655.19,1655.19,KRW
O01285,C00780,CH0004,2026-05-04,Completed,343.71,78.31,265.40,265.40,KRW
O01286,C00780,CH0004,2026-06-15,Completed,2769.17,134.53,2634.64,2634.64,KRW
O01287,C00781,CH0002,2026-06-29,Completed,288.57,71.97,216.60,216.60,KRW
O01288,C00782,CH0002,2026-05-29,Completed,240.35,21.63,218.72,218.72,KRW
O01289,C00783,CH0002,2026-06-21,Completed,1288.44,318.63,969.81,969.81,KRW
O01290,C00784,CH0001,2026-05-07,Completed,1885.44,215.80,1669.64,1669.64,KRW
O01291,C00784,CH0002,2026-06-14,Completed,1880.78,84.28,1796.50,1796.50,KRW
O01292,C00784,CH0002,2026-05-05,Completed,2471.50,347.95,2123.55,2123.55,KRW
O01293,C00785,CH0003,2026-05-19,Completed,2215.22,13.15,2202.07,2202.07,KRW
O01294,C00786,CH0004,2026-06-05,Completed,1817.63,455.34,1362.29,1362.29,KRW
O01295,C00787,CH0002,2026-05-27,Completed,604.30,52.44,551.86,551.86,KRW
O01296,C00788,CH0003,2026-05-11,Completed,2706.34,118.99,2587.35,2587.35,KRW
O01297,C00788,CH0003,2026-06-03,Completed,4869.20,724.16,4145.04,4145.04,KRW
O01298,C00789,CH0004,2026-05-09,Completed,1820.51,294.04,1526.47,1526.47,KRW
O01299,C00789,CH0001,2026-06-06,Completed,2461.41,22.70,2438.71,2438.71,KRW
O01300,C00790,CH0001,2026-06-29,Completed,1707.58,9.91,1697.67,1697.67,KRW
O01301,C00791,CH0001,2026-06-24,Completed,1715.49,376.34,1339.15,1339.15,KRW
O01302,C00792,CH0002,2026-05-22,Completed,1054.08,174.86,879.22,879.22,KRW
O01303,C00792,CH0001,2026-06-02,Completed,3840.56,99.55,3741.01,3741.01,KRW
O01304,C00792,CH0001,2026-06-21,Completed,2015.02,114.04,1900.98,1900.98,KRW
O01305,C00793,CH0003,2026-06-10,Completed,3218.09,913.08,2305.01,2305.01,KRW
O01306,C00794,CH0001,2026-06-04,Completed,4395.15,497.77,3897.38,3897.38,KRW
O01307,C00794,CH0001,2026-05-23,Completed,1286.86,188.66,1098.20,1098.20,KRW
O01308,C00794,CH0002,2026-05-27,Completed,69.82,1.89,67.93,67.93,KRW
O01309,C00795,CH0004,2026-05-14,Completed,3099.02,500.18,2598.84,2598.84,KRW
O01310,C00796,CH0003,2026-05-11,Completed,1703.85,96.55,1607.30,1607.30,KRW
O01311,C00796,CH0002,2026-05-19,Completed,2736.06,721.82,2014.24,2014.24,KRW
O01312,C00797,CH0003,2026-06-12,Completed,1777.96,434.51,1343.45,1343.45,KRW
O01313,C00798,CH0001,2026-05-14,Completed,2358.78,55.04,2303.74,2303.74,KRW
O01314,C00798,CH0004,2026-05-11,Completed,1475.14,21.91,1453.23,1453.23,KRW
O01315,C00799,CH0001,2026-05-31,Completed,612.73,102.08,510.65,510.65,KRW
O01316,C00799,CH0002,2026-06-04,Cancelled,1030.16,152.93,877.23,877.23,KRW
O01317,C00799,CH0004,2026-06-23,Completed,1211.22,198.67,1012.55,1012.55,KRW
O01318,C00800,CH0003,2026-05-05,Completed,841.84,126.48,715.36,715.36,KRW
O01319,C00800,CH0004,2026-06-14,Completed,3557.34,478.42,3078.92,3078.92,KRW
O01320,C00801,CH0002,2026-06-23,Completed,2837.38,31.20,2806.18,2806.18,KRW
O01321,C00802,CH0002,2026-06-13,Completed,1819.01,99.70,1719.31,1719.31,KRW
O01322,C00802,CH0001,2026-05-24,Completed,1906.22,4.62,1901.60,1901.60,KRW
O01323,C00803,CH0001,2026-06-28,Completed,4283.90,212.46,4071.44,4071.44,KRW
O01324,C00803,CH0002,2026-05-29,Completed,190.18,19.89,170.29,170.29,KRW
O01325,C00803,CH0002,2026-05-02,Completed,2800.86,278.30,2522.56,2522.56,KRW
O01326,C00804,CH0003,2026-06-28,Completed,2895.51,143.02,2752.49,2752.49,KRW
O01327,C00804,CH0002,2026-06-13,Completed,2841.98,460.70,2381.28,2381.28,KRW
O01328,C00805,CH0001,2026-05-23,Completed,224.45,29.67,194.78,194.78,KRW
O01329,C00805,CH0002,2026-06-19,Completed,582.81,54.94,527.87,527.87,KRW
O01330,C00806,CH0003,2026-06-21,Completed,3413.85,342.15,3071.70,3071.70,KRW
O01331,C00807,CH0003,2026-06-11,Completed,1443.10,245.22,1197.88,1197.88,KRW
O01332,C00807,CH0004,2026-06-22,Completed,3056.80,134.03,2922.77,2922.77,KRW
O01333,C00807,CH0003,2026-06-02,Completed,1681.12,285.40,1395.72,1395.72,KRW
O01334,C00808,CH0004,2026-06-09,Cancelled,1780.92,87.94,1692.98,1692.98,KRW
O01335,C00808,CH0004,2026-06-23,Cancelled,2038.74,94.92,1943.82,1943.82,KRW
O01336,C00809,CH0002,2026-05-25,Completed,812.26,105.32,706.94,706.94,KRW
O01337,C00810,CH0002,2026-05-14,Completed,339.75,78.12,261.63,261.63,KRW
O01338,C00811,CH0002,2026-06-03,Completed,388.93,37.83,351.10,351.10,KRW
O01339,C00812,CH0003,2026-05-18,Completed,2815.85,386.83,2429.02,2429.02,KRW
O01340,C00812,CH0001,2026-05-11,Completed,1046.13,164.57,881.56,881.56,KRW
O01341,C00813,CH0004,2026-05-25,Completed,374.30,38.00,336.30,336.30,KRW
O01342,C00814,CH0004,2026-05-11,Completed,4680.36,1220.26,3460.10,3460.10,KRW
O01343,C00815,CH0004,2026-06-09,Completed,502.14,84.14,418.00,418.00,KRW
O01344,C00816,CH0002,2026-06-15,Completed,649.66,27.99,621.67,621.67,KRW
O01345,C00816,CH0002,2026-06-10,Completed,3530.44,546.71,2983.73,2983.73,KRW
O01346,C00817,CH0003,2026-06-01,Completed,1129.32,271.86,857.46,857.46,KRW
O01347,C00818,CH0003,2026-06-10,Completed,1386.30,156.74,1229.56,1229.56,KRW
O01348,C00818,CH0002,2026-05-29,Completed,540.98,88.10,452.88,452.88,KRW
O01349,C00819,CH0001,2026-05-09,Completed,1297.64,118.45,1179.19,1179.19,KRW
O01350,C00820,CH0003,2026-05-05,Completed,3530.31,365.78,3164.53,3164.53,KRW
O01351,C00820,CH0002,2026-05-02,Completed,2772.91,236.99,2535.92,2535.92,KRW
O01352,C00820,CH0004,2026-05-31,Completed,1639.16,92.32,1546.84,1546.84,KRW
O01353,C00821,CH0003,2026-05-29,Completed,1343.64,144.79,1198.85,1198.85,KRW
O01354,C00821,CH0004,2026-06-23,Completed,1811.71,50.18,1761.53,1761.53,KRW
O01355,C00822,CH0003,2026-05-15,Completed,1859.37,184.21,1675.16,1675.16,KRW
O01356,C00823,CH0003,2026-05-11,Completed,1465.00,78.50,1386.50,1386.50,KRW
O01357,C00823,CH0002,2026-05-10,Completed,1080.38,177.86,902.52,902.52,KRW
O01358,C00824,CH0004,2026-06-21,Completed,228.96,4.40,224.56,224.56,KRW
O01359,C00824,CH0001,2026-05-21,Completed,3089.68,68.84,3020.84,3020.84,KRW
O01360,C00824,CH0001,2026-05-21,Completed,2467.53,346.14,2121.39,2121.39,KRW
O01361,C00825,CH0003,2026-05-25,Cancelled,400.47,0.37,400.10,400.10,KRW
O01362,C00826,CH0003,2026-06-24,Completed,4816.69,232.17,4584.52,4584.52,KRW
O01363,C00827,CH0003,2026-06-15,Completed,1447.32,2.17,1445.15,1445.15,KRW
O01364,C00828,CH0002,2026-05-10,Completed,1756.80,43.97,1712.83,1712.83,KRW
O01365,C00828,CH0003,2026-06-29,Completed,2325.44,314.40,2011.04,2011.04,KRW
O01366,C00829,CH0002,2026-06-13,Completed,322.46,29.36,293.10,293.10,KRW
O01367,C00830,CH0004,2026-06-29,Completed,1647.70,401.63,1246.07,1246.07,KRW
O01368,C00831,CH0002,2026-06-24,Completed,668.42,36.82,631.60,631.60,KRW
O01369,C00831,CH0003,2026-05-12,Completed,2060.11,117.91,1942.20,1942.20,KRW
O01370,C00831,CH0002,2026-05-10,Completed,3383.68,189.74,3193.94,3193.94,KRW
O01371,C00832,CH0003,2026-06-01,Completed,387.70,20.06,367.64,367.64,KRW
O01372,C00832,CH0004,2026-06-05,Completed,1798.10,389.64,1408.46,1408.46,KRW
O01373,C00833,CH0001,2026-06-14,Completed,103.00,4.67,98.33,98.33,KRW
O01374,C00833,CH0004,2026-05-20,Completed,2577.35,29.03,2548.32,2548.32,KRW
O01375,C00834,CH0001,2026-05-29,Completed,2130.04,118.08,2011.96,2011.96,KRW
O01376,C00835,CH0001,2026-05-03,Completed,3848.54,196.26,3652.28,3652.28,KRW
O01377,C00835,CH0004,2026-05-16,Completed,3353.66,181.37,3172.29,3172.29,KRW
O01378,C00835,CH0001,2026-05-26,Completed,1867.67,91.98,1775.69,1775.69,KRW
O01379,C00836,CH0003,2026-06-16,Completed,1738.82,238.30,1500.52,1500.52,KRW
O01380,C00836,CH0002,2026-06-25,Completed,1624.23,175.13,1449.10,1449.10,KRW
O01381,C00837,CH0002,2026-06-08,Completed,1240.50,268.34,972.16,972.16,KRW
O01382,C00838,CH0002,2026-05-04,Completed,1587.50,436.90,1150.60,1150.60,KRW
O01383,C00839,CH0004,2026-06-06,Completed,784.11,16.42,767.69,767.69,KRW
O01384,C00839,CH0001,2026-05-19,Completed,931.53,93.91,837.62,837.62,KRW
O01385,C00840,CH0001,2026-06-05,Completed,2278.17,21.04,2257.13,2257.13,KRW
O01386,C00841,CH0001,2026-05-26,Completed,2228.50,322.60,1905.90,1905.90,KRW
O01387,C00842,CH0003,2026-06-20,Completed,3712.49,526.83,3185.66,3185.66,KRW
O01388,C00842,CH0004,2026-05-31,Completed,1614.63,76.56,1538.07,1538.07,KRW
O01389,C00843,CH0003,2026-06-03,Completed,1128.66,16.87,1111.79,1111.79,KRW
O01390,C00844,CH0004,2026-06-04,Completed,2975.71,448.34,2527.37,2527.37,KRW
O01391,C00844,CH0002,2026-06-02,Completed,200.81,29.30,171.51,171.51,KRW
O01392,C00844,CH0004,2026-06-20,Completed,2632.85,228.22,2404.63,2404.63,KRW
O01393,C00845,CH0001,2026-05-15,Completed,1759.17,183.84,1575.33,1575.33,KRW
O01394,C00846,CH0003,2026-06-13,Completed,669.53,16.18,653.35,653.35,KRW
O01395,C00847,CH0004,2026-05-17,Completed,299.62,80.12,219.50,219.50,KRW
O01396,C00848,CH0003,2026-05-03,Completed,2812.26,713.79,2098.47,2098.47,KRW
O01397,C00849,CH0004,2026-05-30,Completed,1207.37,108.79,1098.58,1098.58,KRW
O01398,C00850,CH0001,2026-06-16,Completed,1849.63,401.58,1448.05,1448.05,KRW
O01399,C00851,CH0003,2026-05-25,Completed,230.38,20.71,209.67,209.67,KRW
O01400,C00852,CH0001,2026-05-10,Completed,1353.72,33.07,1320.65,1320.65,KRW
O01401,C00852,CH0003,2026-05-08,Completed,183.36,9.89,173.47,173.47,KRW
O01402,C00853,CH0002,2026-05-09,Completed,2744.46,746.27,1998.19,1998.19,KRW
O01403,C00854,CH0004,2026-05-27,Cancelled,466.74,24.39,442.35,442.35,KRW
O01404,C00854,CH0004,2026-06-18,Completed,2841.38,156.19,2685.19,2685.19,KRW
O01405,C00855,CH0001,2026-05-05,Completed,2009.13,448.42,1560.71,1560.71,KRW
O01406,C00856,CH0002,2026-06-04,Completed,2460.87,139.57,2321.30,2321.30,KRW
O01407,C00856,CH0002,2026-06-01,Completed,1583.31,231.70,1351.61,1351.61,KRW
O01408,C00857,CH0002,2026-06-01,Completed,2044.19,12.75,2031.44,2031.44,KRW
O01409,C00858,CH0003,2026-06-06,Completed,2745.13,291.26,2453.87,2453.87,KRW
O01410,C00859,CH0003,2026-06-27,Completed,2239.73,523.58,1716.15,1716.15,KRW
O01411,C00859,CH0002,2026-06-04,Cancelled,868.23,117.66,750.57,750.57,KRW
O01412,C00860,CH0002,2026-06-17,Completed,2443.94,269.03,2174.91,2174.91,KRW
O01413,C00860,CH0001,2026-06-12,Completed,781.33,217.24,564.09,564.09,KRW
O01414,C00861,CH0001,2026-05-12,Completed,401.76,7.03,394.73,394.73,KRW
O01415,C00861,CH0001,2026-05-11,Completed,237.79,1.88,235.91,235.91,KRW
O01416,C00861,CH0003,2026-06-22,Completed,1894.42,42.27,1852.15,1852.15,KRW
O01417,C00862,CH0004,2026-05-02,Completed,2338.45,41.63,2296.82,2296.82,KRW
O01418,C00862,CH0004,2026-05-07,Completed,3241.92,708.78,2533.14,2533.14,KRW
O01419,C00863,CH0004,2026-05-29,Completed,2312.23,598.72,1713.51,1713.51,KRW
O01420,C00864,CH0004,2026-05-09,Completed,1732.50,243.20,1489.30,1489.30,KRW
O01421,C00864,CH0001,2026-05-28,Completed,876.32,41.47,834.85,834.85,KRW
O01422,C00864,CH0001,2026-06-12,Completed,1239.82,29.01,1210.81,1210.81,KRW
O01423,C00865,CH0002,2026-06-01,Completed,1300.91,277.69,1023.22,1023.22,KRW
O01424,C00866,CH0003,2026-06-04,Completed,1400.34,148.30,1252.04,1252.04,KRW
O01425,C00867,CH0001,2026-05-09,Completed,2232.62,111.02,2121.60,2121.60,KRW
O01426,C00867,CH0001,2026-05-06,Completed,1324.21,58.46,1265.75,1265.75,KRW
O01427,C00867,CH0002,2026-05-27,Completed,2651.25,40.90,2610.35,2610.35,KRW
O01428,C00868,CH0004,2026-06-06,Completed,857.94,244.99,612.95,612.95,KRW
O01429,C00868,CH0001,2026-05-07,Completed,1994.15,1.76,1992.39,1992.39,KRW
O01430,C00868,CH0003,2026-06-06,Completed,850.74,130.63,720.11,720.11,KRW
O01431,C00869,CH0001,2026-05-13,Completed,4005.24,181.00,3824.24,3824.24,KRW
O01432,C00870,CH0001,2026-05-24,Completed,878.40,17.88,860.52,860.52,KRW
O01433,C00871,CH0003,2026-06-02,Completed,882.15,8.31,873.84,873.84,KRW
O01434,C00871,CH0001,2026-06-08,Completed,4558.15,389.24,4168.91,4168.91,KRW
O01435,C00871,CH0001,2026-06-15,Completed,2910.62,500.18,2410.44,2410.44,KRW
O01436,C00872,CH0003,2026-05-16,Completed,2468.10,53.68,2414.42,2414.42,KRW
O01437,C00873,CH0002,2026-06-01,Completed,2512.94,401.08,2111.86,2111.86,KRW
O01438,C00873,CH0001,2026-06-17,Cancelled,1964.41,106.22,1858.19,1858.19,KRW
O01439,C00874,CH0004,2026-06-07,Completed,1995.39,424.64,1570.75,1570.75,KRW
O01440,C00875,CH0004,2026-05-23,Completed,4376.32,12.06,4364.26,4364.26,KRW
O01441,C00875,CH0001,2026-05-20,Completed,1114.58,152.11,962.47,962.47,KRW
O01442,C00876,CH0004,2026-06-26,Completed,1296.85,195.07,1101.78,1101.78,KRW
O01443,C00877,CH0002,2026-06-09,Completed,779.02,78.88,700.14,700.14,KRW
O01444,C00878,CH0003,2026-06-22,Cancelled,3363.93,189.03,3174.90,3174.90,KRW
O01445,C00878,CH0002,2026-05-01,Completed,1774.21,33.75,1740.46,1740.46,KRW
O01446,C00879,CH0001,2026-05-24,Completed,5943.13,1428.24,4514.89,4514.89,KRW
O01447,C00879,CH0002,2026-05-04,Completed,2256.36,326.30,1930.06,1930.06,KRW
O01448,C00880,CH0002,2026-05-12,Completed,2082.75,505.06,1577.69,1577.69,KRW
O01449,C00881,CH0004,2026-05-02,Completed,3123.97,761.05,2362.92,2362.92,KRW
O01450,C00882,CH0001,2026-05-22,Completed,41.15,9.72,31.43,31.43,KRW
O01451,C00883,CH0003,2026-06-03,Completed,1568.46,7.96,1560.50,1560.50,KRW
O01452,C00884,CH0001,2026-05-15,Completed,368.22,20.09,348.13,348.13,KRW
O01453,C00884,CH0002,2026-06-11,Completed,3483.34,191.00,3292.34,3292.34,KRW
O01454,C00884,CH0003,2026-05-10,Completed,400.30,19.12,381.18,381.18,KRW
O01455,C00885,CH0001,2026-06-27,Completed,1424.38,75.42,1348.96,1348.96,KRW
O01456,C00885,CH0001,2026-05-19,Completed,1620.33,182.77,1437.56,1437.56,KRW
O01457,C00885,CH0004,2026-05-24,Completed,1436.25,353.68,1082.57,1082.57,KRW
O01458,C00886,CH0001,2026-06-04,Completed,2431.67,683.81,1747.86,1747.86,KRW
O01459,C00887,CH0001,2026-05-13,Completed,593.84,61.70,532.14,532.14,KRW
O01460,C00887,CH0004,2026-05-22,Completed,1944.24,108.07,1836.17,1836.17,KRW
O01461,C00887,CH0001,2026-05-15,Completed,505.77,77.75,428.02,428.02,KRW
O01462,C00888,CH0001,2026-05-16,Completed,2419.41,131.97,2287.44,2287.44,KRW
O01463,C00888,CH0001,2026-05-08,Completed,1664.32,238.58,1425.74,1425.74,KRW
O01464,C00889,CH0003,2026-05-18,Completed,872.97,218.88,654.09,654.09,KRW
O01465,C00890,CH0001,2026-05-17,Completed,1905.70,538.03,1367.67,1367.67,KRW
O01466,C00891,CH0002,2026-05-25,Completed,483.11,4.66,478.45,478.45,KRW
O01467,C00891,CH0004,2026-06-13,Completed,2469.95,126.76,2343.19,2343.19,KRW
O01468,C00891,CH0001,2026-06-03,Completed,1229.52,58.49,1171.03,1171.03,KRW
O01469,C00892,CH0003,2026-06-03,Completed,808.24,211.30,596.94,596.94,KRW
O01470,C00893,CH0004,2026-05-21,Completed,879.78,226.98,652.80,652.80,KRW
O01471,C00894,CH0001,2026-05-04,Completed,2112.95,117.83,1995.12,1995.12,KRW
O01472,C00895,CH0004,2026-05-25,Completed,2519.31,359.26,2160.05,2160.05,KRW
O01473,C00896,CH0004,2026-06-19,Completed,1468.95,26.94,1442.01,1442.01,KRW
O01474,C00897,CH0004,2026-06-11,Completed,1718.20,394.51,1323.69,1323.69,KRW
O01475,C00898,CH0003,2026-06-29,Completed,802.91,223.99,578.92,578.92,KRW
O01476,C00899,CH0003,2026-05-30,Completed,1292.24,330.58,961.66,961.66,KRW
O01477,C00900,CH0002,2026-05-16,Completed,3554.91,579.67,2975.24,2975.24,KRW
O01478,C00900,CH0003,2026-05-18,Completed,1842.56,26.89,1815.67,1815.67,KRW
O01479,C00901,CH0003,2026-06-21,Completed,1518.48,160.45,1358.03,1358.03,KRW
O01480,C00902,CH0001,2026-06-21,Completed,3422.22,180.93,3241.29,3241.29,KRW
O01481,C00902,CH0004,2026-06-02,Completed,2217.46,314.71,1902.75,1902.75,KRW
O01482,C00903,CH0004,2026-06-21,Completed,1387.53,143.30,1244.23,1244.23,KRW
O01483,C00904,CH0002,2026-06-18,Completed,2663.42,299.12,2364.30,2364.30,KRW
O01484,C00904,CH0001,2026-06-08,Completed,517.90,4.55,513.35,513.35,KRW
O01485,C00904,CH0001,2026-05-23,Completed,391.92,60.29,331.63,331.63,KRW
O01486,C00905,CH0001,2026-06-07,Completed,566.96,141.57,425.39,425.39,KRW
O01487,C00906,CH0003,2026-06-26,Completed,2757.18,442.19,2314.99,2314.99,KRW
O01488,C00906,CH0002,2026-06-01,Completed,1501.04,223.97,1277.07,1277.07,KRW
O01489,C00906,CH0001,2026-06-26,Completed,895.48,127.45,768.03,768.03,KRW
O01490,C00907,CH0001,2026-06-17,Completed,2260.33,211.20,2049.13,2049.13,KRW
O01491,C00908,CH0004,2026-06-16,Cancelled,3995.59,17.82,3977.77,3977.77,KRW
O01492,C00908,CH0004,2026-05-17,Completed,2427.18,380.81,2046.37,2046.37,KRW
O01493,C00909,CH0004,2026-06-15,Completed,1214.35,186.19,1028.16,1028.16,KRW
O01494,C00910,CH0002,2026-06-02,Completed,666.54,101.85,564.69,564.69,KRW
O01495,C00910,CH0002,2026-05-30,Completed,867.92,37.54,830.38,830.38,KRW
O01496,C00911,CH0003,2026-05-31,Completed,81.91,13.14,68.77,68.77,KRW
O01497,C00911,CH0003,2026-05-28,Completed,3599.04,202.33,3396.71,3396.71,KRW
O01498,C00911,CH0004,2026-05-18,Completed,272.01,35.89,236.12,236.12,KRW
O01499,C00912,CH0003,2026-05-11,Completed,2455.72,341.73,2113.99,2113.99,KRW
O01500,C00912,CH0001,2026-05-01,Completed,1675.02,11.20,1663.82,1663.82,KRW
O01501,C00913,CH0004,2026-06-22,Completed,1116.88,59.99,1056.89,1056.89,KRW
O01502,C00914,CH0001,2026-06-06,Completed,1532.72,40.30,1492.42,1492.42,KRW
O01503,C00914,CH0003,2026-06-25,Completed,3601.83,486.44,3115.39,3115.39,KRW
O01504,C00915,CH0004,2026-05-27,Completed,103.33,0.88,102.45,102.45,KRW
O01505,C00916,CH0004,2026-06-26,Completed,1233.99,124.53,1109.46,1109.46,KRW
O01506,C00917,CH0001,2026-06-19,Completed,1744.44,257.78,1486.66,1486.66,KRW
O01507,C00918,CH0004,2026-05-13,Completed,1835.07,198.93,1636.14,1636.14,KRW
